case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied,split,context_start_ms,context_end_ms
gaia-24737836a068af70,10889,mobservice1,login failure,WARNING,1626905341791,1626905352791,11.0,True,False,validation,1626905041791,1626905641791
gaia-c385b912c05eb5cf,10890,mobservice1,login failure,WARNING,1626905358688,1626905369688,11.0,True,False,validation,1626905058688,1626905658688
gaia-a467a8794d3500f9,10891,mobservice1,login failure,WARNING,1626905697216,1626905708216,11.0,True,False,validation,1626905397216,1626905997216
gaia-cf485edabde7bbd6,10580,mobservice2,login failure,WARNING,1626905764688,1626905775688,11.0,True,False,validation,1626905464688,1626906064688
gaia-ce88556622658f79,10581,mobservice2,login failure,WARNING,1626905787601,1626905798601,11.0,True,False,validation,1626905487601,1626906087601
gaia-a34741ca7de5199f,10582,mobservice2,login failure,WARNING,1626906015895,1626906026895,11.0,True,False,validation,1626905715895,1626906315895
gaia-9642d9279f8fa449,10583,mobservice2,login failure,WARNING,1626906083264,1626906094264,11.0,True,False,validation,1626905783264,1626906383264
gaia-ef5d38160824a25a,10892,mobservice1,login failure,WARNING,1626906088984,1626906099984,11.0,True,False,validation,1626905788984,1626906388984
gaia-66a96c05050c2bbf,10893,mobservice1,login failure,WARNING,1626906147686,1626906158686,11.0,True,False,validation,1626905847686,1626906447686
gaia-4d71d8867c907963,10584,mobservice2,memory_anomalies,WARNING,1626906590959,1626907190959,600.0,True,False,validation,1626906290959,1626907190959
gaia-f75d31762227b5be,10894,mobservice1,login failure,WARNING,1626907120283,1626907131283,11.0,True,False,validation,1626906820283,1626907420283
gaia-97344f1d89460760,10895,mobservice1,login failure,WARNING,1626907260725,1626907271725,11.0,True,False,validation,1626906960725,1626907560725
gaia-d6e10f7b8bb1d889,10896,mobservice1,login failure,WARNING,1626907550136,1626907561136,11.0,True,False,validation,1626907250136,1626907850136
gaia-6b0fc409e76002c5,10585,mobservice2,login failure,WARNING,1626908027854,1626908038854,11.0,True,False,validation,1626907727854,1626908327854
gaia-3ad602860878db38,10586,mobservice2,login failure,WARNING,1626908044513,1626908055513,11.0,True,False,validation,1626907744513,1626908344513
gaia-4248087d13c3ecc2,10897,mobservice1,login failure,WARNING,1626908196890,1626908207890,11.0,True,False,validation,1626907896890,1626908496890
gaia-af102f72c34a58af,10898,mobservice1,login failure,WARNING,1626908245821,1626908256821,11.0,True,False,validation,1626907945821,1626908545821
gaia-655b7ce36327ce38,10902,mobservice1,memory_anomalies,WARNING,1626908493962,1626909093962,600.0,True,False,validation,1626908193962,1626909093962
gaia-832e7bff41cda6b2,10899,mobservice1,login failure,WARNING,1626908496501,1626908507501,11.0,True,False,validation,1626908196501,1626908796501
gaia-86dff5fa8c4e3147,10900,mobservice1,login failure,WARNING,1626908657265,1626908668265,11.0,True,False,validation,1626908357265,1626908957265
gaia-9398665bf1631146,10901,mobservice1,login failure,WARNING,1626908803071,1626908814071,11.0,True,False,validation,1626908503071,1626909103071
gaia-ba976b5b1b27fcde,10587,mobservice2,login failure,WARNING,1626908903986,1626908914986,11.0,True,False,validation,1626908603986,1626909203986
gaia-12b1f72e72b53ca3,10588,mobservice2,login failure,WARNING,1626909030513,1626909041513,11.0,True,False,validation,1626908730513,1626909330513
gaia-7df0b86584488e2b,10903,mobservice1,login failure,WARNING,1626909105453,1626909116453,11.0,True,False,validation,1626908805453,1626909405453
gaia-14c316e99fabd5c3,10589,mobservice2,login failure,WARNING,1626909125381,1626909136381,11.0,True,False,validation,1626908825381,1626909425381
gaia-5e3951fd3d4ad3f3,10590,mobservice2,login failure,WARNING,1626909154420,1626909165420,11.0,True,False,validation,1626908854420,1626909454420
gaia-ea0fce8c4896bf8d,10591,mobservice2,login failure,WARNING,1626909223497,1626909234497,11.0,True,False,validation,1626908923497,1626909523497
gaia-e677edd81b57884d,10904,mobservice1,login failure,WARNING,1626909282681,1626909293681,11.0,True,False,validation,1626908982681,1626909582681
gaia-9531661ea09551d3,10592,mobservice2,login failure,WARNING,1626909476057,1626909487057,11.0,True,False,validation,1626909176057,1626909776057
gaia-ca3ddbf159cfd120,10593,mobservice2,login failure,WARNING,1626909905040,1626909916040,11.0,True,False,validation,1626909605040,1626910205040
gaia-381978c418ad994b,10494,dbservice1,memory_anomalies,WARNING,1626909912844,1626910512844,600.0,True,False,validation,1626909612844,1626910512844
gaia-7f7fb064d55c7eea,10905,mobservice1,login failure,WARNING,1626909983658,1626909994658,11.0,True,False,validation,1626909683658,1626910283658
gaia-21c9be9b75cf367b,10906,mobservice1,login failure,WARNING,1626909996217,1626910007217,11.0,True,False,validation,1626909696217,1626910296217
gaia-6cb5c68333a10d7f,10594,mobservice2,login failure,WARNING,1626910053220,1626910064220,11.0,True,False,validation,1626909753220,1626910353220
gaia-f3f4e4cd5ae24b7a,10499,webservice2,memory_anomalies,WARNING,1626910103131,1626910703131,600.0,True,False,validation,1626909803131,1626910703131
gaia-b94d373f659bed63,10907,mobservice1,login failure,WARNING,1626910373076,1626910384076,11.0,True,False,validation,1626910073076,1626910673076
gaia-e36dcb39ba68ad6c,10595,mobservice2,login failure,WARNING,1626910506966,1626910517966,11.0,True,False,validation,1626910206966,1626910806966
gaia-dca53647ce9591e8,10908,mobservice1,login failure,WARNING,1626910587151,1626910598151,11.0,True,False,validation,1626910287151,1626910887151
gaia-7dd59cc091640f9b,10909,mobservice1,login failure,WARNING,1626910764340,1626910775340,11.0,True,False,validation,1626910464340,1626911064340
gaia-21e1e2f202504690,10596,mobservice2,login failure,WARNING,1626910834740,1626910845740,11.0,True,False,validation,1626910534740,1626911134740
gaia-2c2a4bd4aadeba65,10597,mobservice2,login failure,WARNING,1626910907946,1626910918946,11.0,True,False,validation,1626910607946,1626911207946
gaia-e5812048e006495e,10910,mobservice1,login failure,WARNING,1626911034860,1626911045860,11.0,True,False,validation,1626910734860,1626911334860
gaia-6e75c12008cff9e0,10598,mobservice2,login failure,WARNING,1626911156116,1626911167116,11.0,True,False,validation,1626910856116,1626911456116
gaia-a511792a7e3a12f4,10911,mobservice1,login failure,WARNING,1626911334959,1626911345959,11.0,True,False,validation,1626911034959,1626911634959
gaia-9d89104b37265ee7,10599,mobservice2,login failure,WARNING,1626911351339,1626911362339,11.0,True,False,validation,1626911051339,1626911651339
gaia-8696aeefbcea6e0e,10600,mobservice2,login failure,WARNING,1626911390972,1626911401972,11.0,True,False,validation,1626911090972,1626911690972
gaia-74e4c6c0e32049fe,10601,mobservice2,login failure,WARNING,1626911412577,1626911423577,11.0,True,False,validation,1626911112577,1626911712577
gaia-0e10442a21413715,10602,mobservice2,login failure,WARNING,1626911458956,1626911469956,11.0,True,False,validation,1626911158956,1626911758956
gaia-1c0a42a0dcfb52d5,10603,mobservice2,login failure,WARNING,1626911608303,1626911619303,11.0,True,False,validation,1626911308303,1626911908303
gaia-3779d7ceea9eab6a,10912,mobservice1,login failure,WARNING,1626912361956,1626912372956,11.0,True,False,validation,1626912061956,1626912661956
gaia-6fa241ab1de8489c,10913,mobservice1,login failure,WARNING,1626912381249,1626912392249,11.0,True,False,validation,1626912081249,1626912681249
gaia-53fc591eb034a42b,10604,mobservice2,login failure,WARNING,1626912387348,1626912398348,11.0,True,False,validation,1626912087348,1626912687348
gaia-7ab9a581320d8a49,10914,mobservice1,login failure,WARNING,1626912459618,1626912470618,11.0,True,False,validation,1626912159618,1626912759618
gaia-3606ed1905c44a05,10915,mobservice1,login failure,WARNING,1626912538754,1626912549754,11.0,True,False,validation,1626912238754,1626912838754
gaia-ea956952411f1b7f,10605,mobservice2,login failure,WARNING,1626912598057,1626912609057,11.0,True,False,validation,1626912298057,1626912898057
gaia-95371bb02509648b,10916,mobservice1,login failure,WARNING,1626912667536,1626912678536,11.0,True,False,validation,1626912367536,1626912967536
gaia-6c25a8ea3f0097df,10917,mobservice1,login failure,WARNING,1626912905784,1626912916784,11.0,True,False,validation,1626912605784,1626913205784
gaia-49701473a4731c2f,10918,mobservice1,login failure,WARNING,1626912960055,1626912971055,11.0,True,False,validation,1626912660055,1626913260055
gaia-56ec40ebe9f3a965,10606,mobservice2,login failure,WARNING,1626913037947,1626913048947,11.0,True,False,validation,1626912737947,1626913337947
gaia-cc62ff0b4de9030f,10607,mobservice2,login failure,WARNING,1626913175802,1626913186802,11.0,True,False,validation,1626912875802,1626913475802
gaia-6c3df23c500456b2,10919,mobservice1,login failure,WARNING,1626913203493,1626913214493,11.0,True,False,validation,1626912903493,1626913503493
gaia-4870fb41d097ccfe,10920,mobservice1,login failure,WARNING,1626913269782,1626913280782,11.0,True,False,validation,1626912969782,1626913569782
gaia-d67a7b9eccbb6b8a,10921,mobservice1,login failure,WARNING,1626913496863,1626913507863,11.0,True,False,validation,1626913196863,1626913796863
gaia-7bbc9fb78d4a13e1,10608,mobservice2,login failure,WARNING,1626913606921,1626913617921,11.0,True,False,validation,1626913306921,1626913906921
gaia-b0531f93828e6d37,10922,mobservice1,login failure,WARNING,1626913643747,1626913654747,11.0,True,False,validation,1626913343747,1626913943747
gaia-3bc03017279ed697,10609,mobservice2,login failure,WARNING,1626913942731,1626913953731,11.0,True,False,validation,1626913642731,1626914242731
gaia-883bce814a503fca,10610,mobservice2,login failure,WARNING,1626914235909,1626914246909,11.0,True,False,validation,1626913935909,1626914535909
gaia-b2d4d454cbf8c694,11113,redisservice1,memory_anomalies,WARNING,1626914277750,1626914877750,600.0,True,False,validation,1626913977750,1626914877750
gaia-1ae0199ba6e9dc41,10611,mobservice2,login failure,WARNING,1626914704330,1626914715330,11.0,True,False,validation,1626914404330,1626915004330
gaia-89cdbf65698c4dae,10612,mobservice2,login failure,WARNING,1626914750079,1626914761079,11.0,True,False,validation,1626914450079,1626915050079
gaia-46110e7793dea30e,10923,mobservice1,login failure,WARNING,1626914842046,1626914853046,11.0,True,False,validation,1626914542046,1626915142046
gaia-b44e173ce4f4ba17,10924,mobservice1,login failure,WARNING,1626915386851,1626915397851,11.0,True,False,validation,1626915086851,1626915686851
gaia-f2b628c70768f4ea,10613,mobservice2,login failure,WARNING,1626915411104,1626915422104,11.0,True,False,validation,1626915111104,1626915711104
gaia-8cc4d4f22c71d08f,10614,mobservice2,login failure,WARNING,1626915511001,1626915522001,11.0,True,False,validation,1626915211001,1626915811001
gaia-93099bac641e7779,10925,mobservice1,login failure,WARNING,1626915674822,1626915685822,11.0,True,False,validation,1626915374822,1626915974822
gaia-c5cfa31be60598bd,10615,mobservice2,login failure,WARNING,1626916028324,1626916039324,11.0,True,False,validation,1626915728324,1626916328324
gaia-28cfb2fa95626fed,10616,mobservice2,login failure,WARNING,1626916126888,1626916137888,11.0,True,False,validation,1626915826888,1626916426888
gaia-514c651bb3d8d91c,10617,mobservice2,login failure,WARNING,1626916182088,1626916193088,11.0,True,False,validation,1626915882088,1626916482088
gaia-8aed8cab4f2f8451,10926,mobservice1,login failure,WARNING,1626916307216,1626916318216,11.0,True,False,validation,1626916007216,1626916607216
gaia-dac16027bc7716a3,10927,mobservice1,login failure,WARNING,1626916527112,1626916538112,11.0,True,False,validation,1626916227112,1626916827112
gaia-715a7c536ddd535f,10618,mobservice2,login failure,WARNING,1626916646114,1626916657114,11.0,True,False,validation,1626916346114,1626916946114
gaia-d706a58583b57fba,10928,mobservice1,login failure,WARNING,1626917078547,1626917089547,11.0,True,False,validation,1626916778547,1626917378547
gaia-c5195cb3948d64e3,10619,mobservice2,login failure,WARNING,1626917134065,1626917145065,11.0,True,False,validation,1626916834065,1626917434065
gaia-178ee05ee83f520e,10929,mobservice1,login failure,WARNING,1626917391562,1626917402562,11.0,True,False,validation,1626917091562,1626917691562
gaia-db01cdb6635ec1de,10930,mobservice1,login failure,WARNING,1626917418605,1626917429605,11.0,True,False,validation,1626917118605,1626917718605
gaia-7b7002f4cce29b3b,10620,mobservice2,login failure,WARNING,1626917429508,1626917440508,11.0,True,False,validation,1626917129508,1626917729508
gaia-14b98e705a8c93ef,10931,mobservice1,login failure,WARNING,1626917614407,1626917625407,11.0,True,False,validation,1626917314407,1626917914407
gaia-a7508793f93f23db,10621,mobservice2,login failure,WARNING,1626917681074,1626917692074,11.0,True,False,validation,1626917381074,1626917981074
gaia-d0cdb62dea2b0ba4,10932,mobservice1,login failure,WARNING,1626917761577,1626917772577,11.0,True,False,validation,1626917461577,1626918061577
gaia-2dfbe47048f64ee0,10622,mobservice2,login failure,WARNING,1626917993613,1626918004613,11.0,True,False,validation,1626917693613,1626918293613
gaia-fc6b45cd3aac87f8,10623,mobservice2,login failure,WARNING,1626918036648,1626918047648,11.0,True,False,validation,1626917736648,1626918336648
gaia-c742510fcd8be41b,10933,mobservice1,login failure,WARNING,1626918506341,1626918517341,11.0,True,False,validation,1626918206341,1626918806341
gaia-d83296b0cf0fb069,10934,mobservice1,login failure,WARNING,1626918560528,1626918571528,11.0,True,False,validation,1626918260528,1626918860528
gaia-2ce277c384644147,10935,mobservice1,login failure,WARNING,1626919071763,1626919082763,11.0,True,False,validation,1626918771763,1626919371763
gaia-5daf4f716013f2e6,10936,mobservice1,login failure,WARNING,1626919317903,1626919328903,11.0,True,False,validation,1626919017903,1626919617903
gaia-9ef6793db63dccfa,10624,mobservice2,login failure,WARNING,1626919467347,1626919478347,11.0,True,False,validation,1626919167347,1626919767347
gaia-5a446f5fc5f50d8f,10625,mobservice2,login failure,WARNING,1626919600317,1626919611317,11.0,True,False,validation,1626919300317,1626919900317
gaia-59a3d03aae737e63,10626,mobservice2,login failure,WARNING,1626919919363,1626919930363,11.0,True,False,validation,1626919619363,1626920219363
gaia-1483ccbacee1c90c,10937,mobservice1,login failure,WARNING,1626920133752,1626920144752,11.0,True,False,validation,1626919833752,1626920433752
gaia-606a392538c53c55,10627,mobservice2,login failure,WARNING,1626920148816,1626920159816,11.0,True,False,validation,1626919848816,1626920448816
gaia-dbdace140b413892,10938,mobservice1,login failure,WARNING,1626920182898,1626920193898,11.0,True,False,validation,1626919882898,1626920482898
gaia-64f920ad2b8ca43e,10939,mobservice1,login failure,WARNING,1626920217428,1626920228428,11.0,True,False,validation,1626919917428,1626920517428
gaia-887b2a53f77fcf77,10628,mobservice2,login failure,WARNING,1626920261867,1626920272867,11.0,True,False,validation,1626919961867,1626920561867
gaia-c61a8361f4a19e00,10629,mobservice2,login failure,WARNING,1626920276915,1626920287915,11.0,True,False,validation,1626919976915,1626920576915
gaia-87c3d6871b2d2756,10630,mobservice2,login failure,WARNING,1626920494175,1626920505175,11.0,True,False,validation,1626920194175,1626920794175
gaia-e73fa65deb2ba326,10631,mobservice2,login failure,WARNING,1626920621036,1626920632036,11.0,True,False,validation,1626920321036,1626920921036
gaia-bc695e335900481a,10940,mobservice1,login failure,WARNING,1626920843207,1626920854207,11.0,True,False,validation,1626920543207,1626921143207
gaia-bf0f44f65888d9b7,10632,mobservice2,login failure,WARNING,1626920979252,1626920990252,11.0,True,False,validation,1626920679252,1626921279252
