case_id,track,prediction_id,t_hat,gt_start_ms,detection_delay_seconds,root_service,fault_type,ada_rca_top1,ada_rca_labelled_rank
gaia-v3-13446,fused,test-pred-001664,1627314480000,1627314451553,28.447,mobservice2,login_failure,mobservice2,1
gaia-v3-13447,fused,test-pred-001665,1627314630000,1627314603542,26.458,mobservice2,login_failure,mobservice1,3
gaia-v3-13785,fused,test-pred-001666,1627315260000,1627315239149,20.851,mobservice2,login_failure,dbservice2,3
gaia-v3-14103,fused,test-pred-001669,1627320720000,1627320701167,18.833,mobservice1,login_failure,mobservice1,1
gaia-v3-13805,fused,test-pred-001670,1627321050000,1627321029833,20.167,mobservice2,login_failure,mobservice2,1
gaia-v3-13806,fused,test-pred-001671,1627321200000,1627321173042,26.958,mobservice2,login_failure,mobservice1,4
gaia-v3-13807,fused,test-pred-001672,1627321470000,1627321456950,13.05,mobservice2,login_failure,mobservice1,4
gaia-v3-14104,fused,test-pred-001673,1627321650000,1627321612719,37.281,mobservice1,login_failure,mobservice1,1
gaia-v3-14105,fused,test-pred-001674,1627321740000,1627321723513,16.487,mobservice1,login_failure,mobservice1,1
gaia-v3-14106,fused,test-pred-001675,1627321830000,1627321789798,40.202,mobservice1,login_failure,mobservice2,4
gaia-v3-13809,fused,test-pred-001676,1627321950000,1627321936157,13.843,mobservice2,login_failure,mobservice1,3
gaia-v3-14108,fused,test-pred-001678,1627322100000,1627322088224,11.776,mobservice1,login_failure,mobservice1,1
gaia-v3-14109,fused,test-pred-001679,1627322250000,1627322216631,33.369,mobservice1,login_failure,mobservice2,4
gaia-v3-13810,fused,test-pred-001680,1627322400000,1627322363129,36.871,mobservice2,login_failure,mobservice1,2
gaia-v3-13811,fused,test-pred-001681,1627322580000,1627322547881,32.119,mobservice2,login_failure,mobservice1,2
gaia-v3-13812,fused,test-pred-001682,1627323000000,1627322959004,40.996,mobservice2,login_failure,mobservice2,1
gaia-v3-14110,fused,test-pred-001683,1627323120000,1627323109998,10.002,mobservice1,login_failure,mobservice1,1
gaia-v3-14111,fused,test-pred-001684,1627323240000,1627323217322,22.678,mobservice1,login_failure,mobservice1,1
gaia-v3-14112,fused,test-pred-001685,1627323300000,1627323272610,27.39,mobservice1,login_failure,mobservice1,1
gaia-v3-13814,fused,test-pred-001686,1627323570000,1627323544216,25.784,mobservice2,login_failure,mobservice2,1
gaia-v3-13815,fused,test-pred-001687,1627323690000,1627323674967,15.033,mobservice2,login_failure,mobservice2,1
gaia-v3-13816,fused,test-pred-001688,1627323750000,1627323725313,24.687,mobservice2,login_failure,mobservice1,3
gaia-v3-14114,fused,test-pred-001689,1627323840000,1627323809877,30.123,mobservice1,login_failure,mobservice2,4
gaia-v3-14115,fused,test-pred-001690,1627324080000,1627324058820,21.18,mobservice1,login_failure,logservice2,2
gaia-v3-13818,fused,test-pred-001691,1627324950000,1627324936720,13.28,mobservice2,login_failure,mobservice2,1
gaia-v3-13819,fused,test-pred-001692,1627325010000,1627325006597,3.403,mobservice2,login_failure,mobservice2,1
gaia-v3-13822,fused,test-pred-001693,1627325820000,1627325788633,31.367,mobservice2,login_failure,mobservice1,4
gaia-v3-13823,fused,test-pred-001694,1627326090000,1627326064469,25.531,mobservice2,login_failure,logservice2,2
gaia-v3-14121,fused,test-pred-001695,1627326390000,1627326375389,14.611,mobservice1,login_failure,logservice2,2
gaia-v3-13824,fused,test-pred-001696,1627326630000,1627326600694,29.306,mobservice2,login_failure,mobservice2,1
gaia-v3-14122,fused,test-pred-001697,1627326750000,1627326730879,19.121,mobservice1,login_failure,mobservice1,1
gaia-v3-14123,fused,test-pred-001698,1627327260000,1627327233982,26.018,mobservice1,login_failure,mobservice2,5
gaia-v3-13826,fused,test-pred-001699,1627327350000,1627327331666,18.334,mobservice2,login_failure,mobservice1,3
gaia-v3-14124,fused,test-pred-001700,1627327560000,1627327532871,27.129,mobservice1,login_failure,mobservice2,2
gaia-v3-14125,fused,test-pred-001701,1627327950000,1627327915618,34.382,mobservice1,login_failure,mobservice2,4
gaia-v3-13827,fused,test-pred-001702,1627328010000,1627327979997,30.003,mobservice2,login_failure,mobservice2,1
gaia-v3-13828,fused,test-pred-001703,1627328130000,1627328116865,13.135,mobservice2,login_failure,mobservice1,3
gaia-v3-14127,fused,test-pred-001705,1627328280000,1627328259065,20.935,mobservice1,login_failure,mobservice2,2
gaia-v3-14133,fused,test-pred-001708,1627329390000,1627329376651,13.349,mobservice1,login_failure,mobservice1,1
gaia-v3-14134,fused,test-pred-001709,1627329450000,1627329409581,40.419,mobservice1,login_failure,redisservice2,5
gaia-v3-13836,fused,test-pred-001710,1627329630000,1627329593409,36.591,mobservice2,login_failure,mobservice1,3
gaia-v3-14136,fused,test-pred-001711,1627329750000,1627329709899,40.101,mobservice1,login_failure,logservice1,2
gaia-v3-13837,fused,test-pred-001712,1627329960000,1627329926496,33.504,mobservice2,login_failure,mobservice2,1
gaia-v3-13838,fused,test-pred-001713,1627330050000,1627330028756,21.244,mobservice2,login_failure,mobservice2,1
gaia-v3-13839,fused,test-pred-001714,1627330110000,1627330085200,24.8,mobservice2,login_failure,mobservice2,1
gaia-v3-14137,fused,test-pred-001715,1627330290000,1627330268557,21.443,mobservice1,login_failure,mobservice1,1
gaia-v3-13840,fused,test-pred-001716,1627330530000,1627330500529,29.471,mobservice2,login_failure,mobservice2,1
gaia-v3-13841,fused,test-pred-001717,1627330650000,1627330634331,15.669,mobservice2,login_failure,mobservice2,1
gaia-v3-14141,fused,test-pred-001719,1627331580000,1627331564494,15.506,mobservice1,login_failure,mobservice2,2
gaia-v3-13843,fused,test-pred-001720,1627331760000,1627331739185,20.815,mobservice2,login_failure,mobservice1,4
gaia-v3-14144,fused,test-pred-001722,1627332420000,1627332409305,10.695,mobservice1,login_failure,mobservice2,2
gaia-v3-13848,fused,test-pred-001725,1627334190000,1627334166174,23.826,mobservice2,login_failure,mobservice1,7
gaia-v3-13849,fused,test-pred-001726,1627334490000,1627334458547,31.453,mobservice2,login_failure,logservice1,4
gaia-v3-13850,fused,test-pred-001727,1627334790000,1627334754510,35.49,mobservice2,login_failure,mobservice2,1
gaia-v3-13851,fused,test-pred-001728,1627334850000,1627334818861,31.139,mobservice2,login_failure,mobservice2,1
gaia-v3-13853,fused,test-pred-001729,1627334940000,1627334924028,15.972,mobservice2,login_failure,mobservice1,2
gaia-v3-13855,fused,test-pred-001730,1627335060000,1627335020344,39.656,mobservice2,login_failure,mobservice1,3
gaia-v3-13856,fused,test-pred-001731,1627335420000,1627335382401,37.599,mobservice2,login_failure,mobservice2,1
gaia-v3-13857,fused,test-pred-001732,1627335570000,1627335548807,21.193,mobservice2,login_failure,mobservice2,1
gaia-v3-13859,fused,test-pred-001733,1627335930000,1627335927473,2.527,mobservice2,login_failure,mobservice2,1
gaia-v3-14160,fused,test-pred-001735,1627336950000,1627336921401,28.599,mobservice1,login_failure,logservice1,3
gaia-v3-13863,fused,test-pred-001736,1627337160000,1627337128920,31.08,mobservice2,login_failure,mobservice1,2
gaia-v3-13864,fused,test-pred-001738,1627337520000,1627337481302,38.698,mobservice2,login_failure,logservice1,4
gaia-v3-14162,fused,test-pred-001739,1627337670000,1627337642010,27.99,mobservice1,login_failure,logservice2,4
gaia-v3-14165,fused,test-pred-001741,1627338450000,1627338446276,3.724,mobservice1,login_failure,mobservice1,1
gaia-v3-13869,fused,test-pred-001743,1627338960000,1627338924690,35.31,mobservice2,login_failure,mobservice2,1
gaia-v3-14167,fused,test-pred-001744,1627339110000,1627339086022,23.978,mobservice1,login_failure,mobservice1,1
gaia-v3-13871,fused,test-pred-001745,1627339290000,1627339257652,32.348,mobservice2,login_failure,mobservice2,1
gaia-v3-13873,fused,test-pred-001746,1627339350000,1627339330039,19.961,mobservice2,login_failure,mobservice1,4
gaia-v3-13874,fused,test-pred-001747,1627339590000,1627339563522,26.478,mobservice2,login_failure,logservice1,4
gaia-v3-14169,fused,test-pred-001748,1627339830000,1627339805957,24.043,mobservice1,login_failure,mobservice2,5
gaia-v3-13876,fused,test-pred-001749,1627339890000,1627339875547,14.453,mobservice2,login_failure,logservice2,4
gaia-v3-14170,fused,test-pred-001750,1627340130000,1627340114534,15.466,mobservice1,login_failure,mobservice2,3
gaia-v3-14171,fused,test-pred-001751,1627340280000,1627340254115,25.885,mobservice1,login_failure,mobservice2,3
gaia-v3-13878,fused,test-pred-001752,1627340640000,1627340627912,12.088,mobservice2,login_failure,mobservice1,2
gaia-v3-13879,fused,test-pred-001754,1627341120000,1627341084919,35.081,mobservice2,login_failure,mobservice1,2
gaia-v3-13880,fused,test-pred-001756,1627341660000,1627341647641,12.359,mobservice2,login_failure,mobservice1,2
gaia-v3-13881,fused,test-pred-001758,1627341840000,1627341809962,30.038,mobservice2,login_failure,mobservice1,2
gaia-v3-14177,fused,test-pred-001760,1627341990000,1627341971432,18.568,mobservice1,login_failure,mobservice1,1
gaia-v3-13883,fused,test-pred-001763,1627342710000,1627342684009,25.991,mobservice2,login_failure,mobservice1,3
gaia-v3-13767,fused,test-pred-001764,1627342920000,1627342876732,43.268,webservice2,memory_anomalies,logservice1,9
gaia-v3-13885,fused,test-pred-001765,1627343550000,1627343529649,20.351,mobservice2,login_failure,mobservice1,2
gaia-v3-14182,fused,test-pred-001766,1627343610000,1627343581916,28.084,mobservice1,login_failure,mobservice1,1
gaia-v3-13886,fused,test-pred-001768,1627343970000,1627343932320,37.68,mobservice2,login_failure,mobservice2,1
gaia-v3-13887,fused,test-pred-001769,1627344420000,1627344407880,12.12,mobservice2,login_failure,mobservice2,1
gaia-v3-13888,fused,test-pred-001770,1627344510000,1627344492313,17.687,mobservice2,login_failure,mobservice2,1
gaia-v3-14184,fused,test-pred-001774,1627345200000,1627345197111,2.889,mobservice1,login_failure,mobservice1,1
gaia-v3-13895,fused,test-pred-001777,1627345860000,1627345844673,15.327,mobservice2,login_failure,mobservice2,1
gaia-v3-14189,fused,test-pred-001779,1627346040000,1627346014721,25.279,mobservice1,login_failure,mobservice2,7
gaia-v3-13773,fused,test-pred-001780,1627346130000,1627346078041,51.959,dbservice2,memory_anomalies,mobservice2,8
gaia-v3-13902,fused,test-pred-001781,1627346910000,1627346883544,26.456,mobservice2,login_failure,logservice1,2
gaia-v3-13903,fused,test-pred-001782,1627347240000,1627347205539,34.461,mobservice2,login_failure,mobservice2,1
gaia-v3-13904,fused,test-pred-001783,1627347360000,1627347331420,28.58,mobservice2,login_failure,dbservice2,2
gaia-v3-13906,fused,test-pred-001784,1627347480000,1627347469559,10.441,mobservice2,login_failure,mobservice1,2
gaia-v3-13907,fused,test-pred-001785,1627347600000,1627347583272,16.728,mobservice2,login_failure,mobservice1,4
gaia-v3-13908,fused,test-pred-001787,1627348260000,1627348227800,32.2,mobservice2,login_failure,mobservice2,1
gaia-v3-14197,fused,test-pred-001792,1627349430000,1627349398023,31.977,mobservice1,login_failure,mobservice1,1
gaia-v3-13909,fused,test-pred-001794,1627349760000,1627349722116,37.884,mobservice2,login_failure,mobservice1,3
gaia-v3-13915,fused,test-pred-001796,1627350750000,1627350712235,37.765,mobservice2,login_failure,mobservice2,1
gaia-v3-13916,fused,test-pred-001797,1627350840000,1627350828005,11.995,mobservice2,login_failure,mobservice2,1
gaia-v3-13918,fused,test-pred-001798,1627350930000,1627350925293,4.707,mobservice2,login_failure,mobservice2,1
gaia-v3-14207,fused,test-pred-001802,1627351380000,1627351347124,32.876,mobservice1,login_failure,mobservice1,1
gaia-v3-14209,fused,test-pred-001803,1627351440000,1627351423427,16.573,mobservice1,login_failure,logservice1,6
gaia-v3-14213,fused,test-pred-001805,1627352370000,1627352333611,36.389,mobservice1,login_failure,mobservice1,1
gaia-v3-14384,fused,test-pred-001806,1627352520000,1627352463141,56.859,redisservice1,memory_anomalies,mobservice2,8
gaia-v3-14219,fused,test-pred-001807,1627353150000,1627353120270,29.73,mobservice1,memory_anomalies,mobservice1,1
gaia-v3-13927,fused,test-pred-001809,1627354200000,1627354183676,16.324,mobservice2,login_failure,mobservice1,5
gaia-v3-13928,fused,test-pred-001810,1627354410000,1627354389965,20.035,mobservice2,login_failure,mobservice2,1
gaia-v3-13930,fused,test-pred-001811,1627354590000,1627354584531,5.469,mobservice2,login_failure,mobservice2,1
gaia-v3-13931,fused,test-pred-001812,1627354770000,1627354734259,35.741,mobservice2,login_failure,mobservice2,1
gaia-v3-13933,fused,test-pred-001816,1627355400000,1627355386404,13.596,mobservice2,login_failure,mobservice2,1
gaia-v3-13934,fused,test-pred-001817,1627355580000,1627355539374,40.626,mobservice2,login_failure,mobservice1,3
gaia-v3-13935,fused,test-pred-001818,1627355790000,1627355765298,24.702,mobservice2,login_failure,mobservice2,1
gaia-v3-14225,fused,test-pred-001819,1627355970000,1627355929299,40.701,mobservice1,login_failure,mobservice2,2
gaia-v3-13936,fused,test-pred-001821,1627356510000,1627356469334,40.666,mobservice2,login_failure,mobservice2,1
gaia-v3-13937,fused,test-pred-001822,1627356630000,1627356616072,13.928,mobservice2,login_failure,mobservice2,1
gaia-v3-13938,fused,test-pred-001823,1627356690000,1627356649472,40.528,mobservice2,login_failure,mobservice2,1
gaia-v3-14388,fused,test-pred-001824,1627356780000,1627356766165,13.835,redisservice2,memory_anomalies,mobservice1,6
gaia-v3-13945,fused,test-pred-001830,1627358550000,1627358510110,39.89,mobservice2,login_failure,mobservice2,1
gaia-v3-13946,fused,test-pred-001831,1627358670000,1627358654702,15.298,mobservice2,login_failure,mobservice2,1
gaia-v3-14236,fused,test-pred-001834,1627359090000,1627359078361,11.639,mobservice1,login_failure,mobservice2,2
gaia-v3-13947,fused,test-pred-001835,1627359240000,1627359220589,19.411,mobservice2,login_failure,mobservice2,1
gaia-v3-13949,fused,test-pred-001836,1627359540000,1627359520767,19.233,mobservice2,login_failure,mobservice2,1
gaia-v3-13950,fused,test-pred-001837,1627359630000,1627359600836,29.164,mobservice2,login_failure,logservice2,2
gaia-v3-14241,fused,test-pred-001840,1627360020000,1627359981023,38.977,mobservice1,login_failure,mobservice1,1
gaia-v3-13952,fused,test-pred-001843,1627360440000,1627360419734,20.266,mobservice2,login_failure,mobservice1,3
gaia-v3-13953,fused,test-pred-001844,1627360620000,1627360598472,21.528,mobservice2,login_failure,mobservice2,1
gaia-v3-13954,fused,test-pred-001845,1627360680000,1627360665723,14.277,mobservice2,login_failure,mobservice1,2
gaia-v3-13956,fused,test-pred-001846,1627360830000,1627360805422,24.578,mobservice2,login_failure,mobservice2,1
gaia-v3-13957,fused,test-pred-001847,1627360890000,1627360868131,21.869,mobservice2,login_failure,mobservice1,2
gaia-v3-13961,fused,test-pred-001851,1627361940000,1627361925082,14.918,mobservice2,login_failure,mobservice2,1
gaia-v3-13962,fused,test-pred-001852,1627362060000,1627362019071,40.929,mobservice2,login_failure,mobservice1,3
gaia-v3-14248,fused,test-pred-001853,1627362180000,1627362143860,36.14,mobservice1,login_failure,mobservice2,2
gaia-v3-13963,fused,test-pred-001854,1627362510000,1627362470690,39.31,mobservice2,login_failure,mobservice1,2
gaia-v3-13964,fused,test-pred-001855,1627362720000,1627362705662,14.338,mobservice2,login_failure,mobservice1,4
gaia-v3-13965,fused,test-pred-001857,1627362990000,1627362970934,19.066,mobservice2,login_failure,logservice2,4
gaia-v3-13966,fused,test-pred-001859,1627363260000,1627363230520,29.48,mobservice2,login_failure,mobservice2,1
gaia-v3-13967,fused,test-pred-001860,1627363320000,1627363303106,16.894,mobservice2,login_failure,mobservice1,2
gaia-v3-14255,fused,test-pred-001861,1627363440000,1627363430449,9.551,mobservice1,login_failure,mobservice1,1
gaia-v3-13968,fused,test-pred-001862,1627363680000,1627363654766,25.234,mobservice2,login_failure,mobservice1,2
gaia-v3-13969,fused,test-pred-001864,1627364130000,1627364102114,27.886,mobservice2,login_failure,mobservice1,3
gaia-v3-13970,fused,test-pred-001866,1627364760000,1627364723584,36.416,mobservice2,login_failure,mobservice1,3
gaia-v3-13775,fused,test-pred-001869,1627365240000,1627365187221,52.779,dbservice2,memory_anomalies,mobservice2,6
gaia-v3-13972,fused,test-pred-001871,1627366020000,1627365998386,21.614,mobservice2,login_failure,mobservice2,1
gaia-v3-13974,fused,test-pred-001872,1627366320000,1627366298643,21.357,mobservice2,login_failure,mobservice2,1
gaia-v3-13975,fused,test-pred-001873,1627366380000,1627366350156,29.844,mobservice2,login_failure,mobservice2,1
gaia-v3-13991,fused,test-pred-001895,1627371780000,1627371746901,33.099,mobservice2,login_failure,mobservice2,1
gaia-v3-13992,fused,test-pred-001896,1627371870000,1627371845178,24.822,mobservice2,login_failure,mobservice1,4
gaia-v3-13993,fused,test-pred-001897,1627372080000,1627372067882,12.118,mobservice2,login_failure,mobservice1,2
gaia-v3-14281,fused,test-pred-001898,1627372140000,1627372109019,30.981,mobservice1,login_failure,logservice1,5
gaia-v3-13994,fused,test-pred-001899,1627372350000,1627372316640,33.36,mobservice2,login_failure,mobservice1,5
gaia-v3-14283,fused,test-pred-001901,1627372560000,1627372523014,36.986,mobservice1,login_failure,mobservice2,2
gaia-v3-14284,fused,test-pred-001902,1627372650000,1627372621776,28.224,mobservice1,login_failure,mobservice2,4
gaia-v3-13996,fused,test-pred-001903,1627372740000,1627372720413,19.587,mobservice2,login_failure,mobservice1,5
gaia-v3-14001,fused,test-pred-001905,1627373700000,1627373698013,1.987,mobservice2,login_failure,mobservice2,1
